3325,0.8604829141786832,0.8642989672161163,0.05060074664926632,0.04898724378736365,17.66,7,23,30,27,24,29,31,34,47,54,59
3326,0.860492285570818,0.8630272497870066,0.05059904412918225,0.04921624900125086,17.67,7,23,30,27,24,29,31,34,47,54,59
3327,0.8605036512158146,0.8642702118128424,0.05059698262278314,0.048992431284614724,17.67,7,23,30,27,24,29,31,34,47,54,59
3328,0.8605042047907582,0.8630201591152289,0.050596881385930284,0.049217523926646856,17.68,7,23,30,27,24,29,31,34,47,54,59
3329,0.8605083150731871,0.8642433113204248,0.050596138209195354,0.04899728560015014,17.69,7,23,30,27,24,29,31,34,47,54,59
3330,0.8605413691479348,0.8631790218610101,0.05059014407824196,0.04918897329781426,17.69,7,23,30,27,24,29,31,34,47,54,59
3331,0.8605885313876267,0.8642125055321104,0.050581585391262014,0.049002847393998177,17.7,7,23,30,27,24,29,31,34,47,54,59
3332,0.860632693373264,0.863460188138696,0.05057357541299226,0.04913840889292712,17.7,7,23,30,27,24,29,31,34,47,54,59
3333,0.8606653524597481,0.864041273059555,0.05056764767265931,0.04903373344178671,17.71,7,23,30,27,24,29,31,34,47,54,59
3334,0.8606832996935023,0.8636095041698707,0.05056439229948364,0.04911153085954639,17.71,7,23,30,27,24,29,31,34,47,54,59
3335,0.8606955493912992,0.8639833173287216,0.050562168211166644,0.0490441835056264,17.72,7,23,30,27,24,29,31,34,47,54,59
3336,0.8607030665584793,0.8637107859710867,0.05056080516045277,0.04909329177419811,17.72,7,23,30,27,24,29,31,34,47,54,59
3337,0.8607015623274148,0.8640745488642515,0.05056107685254754,0.049027733500577805,17.73,7,23,30,27,24,29,31,34,47,54,59
3338,0.86070005063374,0.8636805309158617,0.05056135084563914,0.049098743108926,17.73,7,23,30,27,24,29,31,34,47,54,59
3339,0.8606932980709079,0.864076394263781,0.05056257573777504,0.04902740344689092,17.74,7,23,30,27,24,29,31,34,47,54,59
3340,0.8606883126947871,0.8635575849227578,0.05056348287560734,0.049120878935812504,17.74,7,23,30,27,24,29,31,34,47,54,59
3341,0.8606836833973338,0.8641221482258136,0.050564323229889775,0.0490191490075753,17.75,7,23,30,27,24,29,31,34,47,54,59
3342,0.8606768712973497,0.8635658088520111,0.05056555956134979,0.049119397678254004,17.75,7,23,30,27,24,29,31,34,47,54,59
3343,0.8606808042193158,0.8641742257323597,0.050564845854139416,0.049009753023256254,17.76,7,23,30,27,24,29,31,34,47,54,59
3344,0.8606786126779403,0.8634912541655811,0.05056524184777117,0.049132817425927004,17.77,7,23,30,27,24,29,31,34,47,54,59
3345,0.8606781253065421,0.8641250111636847,0.050565331636593575,0.049018633652695764,17.77,7,23,30,27,24,29,31,34,47,54,59
3346,0.8606649142321761,0.8633450103588417,0.05056772594637899,0.04915912968105908,17.78,7,23,30,27,24,29,31,34,47,54,59
3347,0.860630784921671,0.8642612230604156,0.05057392069683903,0.04899405657156748,17.78,7,23,30,27,24,29,31,34,47,54,59
3348,0.8605835972987308,0.8631904372709918,0.050582485283694786,0.04918692133001451,17.79,7,23,30,27,24,29,31,34,47,54,59
3349,0.8605209332426177,0.8643786582749293,0.050593848788104294,0.048972857074062584,17.79,7,23,30,27,24,29,31,34,47,54,59
3350,0.8604909241099167,0.8629375443793078,0.050599290307926294,0.04923236172405646,17.8,7,23,30,27,24,29,31,34,47,54,59
3351,0.8604720856712391,0.864312885476494,0.05060270907769932,0.048984731824235364,17.8,7,23,30,27,24,29,31,34,47,54,59
3352,0.8605161813069824,0.8629205491721286,0.050594709346475045,0.049235414340587175,17.81,7,23,30,27,24,29,31,34,47,54,59
3353,0.8605661202053685,0.8642964944688345,0.050585654342624756,0.0489876905563388,17.81,7,23,30,27,24,29,31,34,47,54,59
3354,0.8606421010680798,0.8632898857634981,0.050571867374223235,0.04916904168349754,17.82,7,23,30,27,24,29,31,34,47,54,59
3355,0.8607047036891882,0.8641806824422658,0.05056050813945837,0.04900858908788525,17.82,7,23,30,27,24,29,31,34,47,54,59
3356,0.8607556041445272,0.8636084538112979,0.050551267382205695,0.04911172286379611,17.83,7,23,30,27,24,29,31,34,47,54,59
3357,0.8607670557973043,0.8639707953630629,0.05054919010930519,0.049046440825769116,17.83,7,23,30,27,24,29,31,34,47,54,59
3358,0.8607753472152188,0.863811003076426,0.050547686220997014,0.04907524042934175,17.84,7,23,30,27,24,29,31,34,47,54,59
3359,0.8607745165787846,0.8639261444097086,0.05054783822399186,0.049054491325656875,17.84,7,23,30,27,24,29,31,34,47,54,59
3360,0.860775356844086,0.8640036928195689,0.05054768391791782,0.0490405089074041,17.85,7,23,30,27,24,29,31,34,47,54,59
3361,0.8607831908465745,0.8638686444458403,0.050546260594904045,0.04906485392457397,17.85,7,23,30,27,24,29,31,34,47,54,59
3362,0.8607888384676734,0.8640721129131773,0.050545235685389024,0.04902817277721815,17.86,7,23,30,27,24,29,31,34,47,54,59
3363,0.8607739368511109,0.8637265258728138,0.05054794186213537,0.049090460350642726,17.87,7,23,30,27,24,29,31,34,47,54,59
3364,0.8607581652853435,0.8641644151428287,0.05055080449397298,0.04901152500239858,17.87,7,23,30,27,24,29,31,34,47,54,59
3365,0.8607551662314072,0.8636219592385126,0.05055134798420099,0.04910929075449904,17.88,7,23,30,27,24,29,31,34,47,54,59
3366,0.8607400498526578,0.8642540868567357,0.050554090678365214,0.04899534440685987,17.88,7,23,30,27,24,29,31,34,47,54,59
3367,0.8607119302441841,0.8634126125613751,0.05055919570022207,0.049146970186112846,17.89,7,23,30,27,24,29,31,34,47,54,59
3368,0.8606768933287976,0.8643406446148894,0.05056555495681943,0.04897972177233589,17.89,7,23,30,27,24,29,31,34,47,54,59
3369,0.8606450838341945,0.8632319653214285,0.05057132640651979,0.04917945589445813,17.9,7,23,30,27,24,29,31,34,47,54,59
3370,0.8605813306914807,0.8645009558330011,0.050582892646616466,0.048950770843242716,17.9,7,23,30,27,24,29,31,34,47,54,59
3371,0.8605210346379468,0.8629516228285135,0.05059383038027871,0.049229833891353665,17.91,7,23,30,27,24,29,31,34,47,54,59
3372,0.860443559091497,0.8644978387393173,0.050607878205458916,0.048951334476296016,17.91,7,23,30,27,24,29,31,34,47,54,59
3373,0.8604362605678131,0.8626785784770349,0.05060920318390034,0.0492788492850469,17.92,7,23,30,27,24,29,31,34,47,54,59
3374,0.8604532425282869,0.8644505510237079,0.05060612531609291,0.04895987617102612,17.92,7,23,30,27,24,29,31,34,47,54,59
3375,0.8605867039308319,0.8629837782359205,0.05058191681130933,0.04922405651414588,17.93,7,23,30,27,24,29,31,34,47,54,59
3376,0.8606892110457897,0.8643470266949635,0.05056331940780923,0.04897856900761048,17.93,7,23,30,27,24,29,31,34,47,54,59
3377,0.8607900149155023,0.8635484361754652,0.05054502148819074,0.04912252604176711,17.94,7,23,30,27,24,29,31,34,47,54,59
3378,0.8608403080872762,0.8639817887056411,0.05053589077645926,0.049044456478358256,17.94,7,23,30,27,24,29,31,34,47,54,59
3379,0.8608490237996517,0.8639835181645014,0.05053430816700699,0.04904415027405965,17.95,7,23,30,27,24,29,31,34,47,54,59
3380,0.8608251582504575,0.8636886706450323,0.05053864352344042,0.049097275410229096,17.96,7,23,30,27,24,29,31,34,47,54,59
3381,0.8607819131738979,0.8643607308634288,0.05054649321192281,0.048976092254308885,17.96,7,23,30,27,24,29,31,34,47,54,59
3382,0.8607320550304014,0.8634150836017432,0.050555543716317784,0.049146524865077264,17.97,7,23,30,27,24,29,31,34,47,54,59
3383,0.8606639638949025,0.8645145851949987,0.05056789860856752,0.0489483117100286,17.97,7,23,30,27,24,29,31,34,47,54,59
3384,0.8606298175015814,0.8630893354359812,0.05057409563975496,0.049205094952334945,17.98,7,23,30,27,24,29,31,34,47,54,59
3385,0.8605924280784606,0.8645020339196017,0.05058087881488349,0.048950578207673144,17.98,7,23,30,27,24,29,31,34,47,54,59
3386,0.860607514548018,0.8629979819111899,0.05057814217674098,0.04922150696874252,17.99,7,23,30,28,24,29,31,34,47,54,59
3387,0.8606388151568871,0.8644599825357924,0.050572461281038,0.0489581712802951,17.99,7,23,30,28,24,29,31,34,47,54,59
3388,0.8607272455237542,0.8632943125440296,0.05055641644011632,0.049168243777326516,18.0,7,23,30,28,24,29,31,34,47,54,59
3389,0.8607992250341517,0.864304639087309,0.05054335164020106,0.04898621953034531,18.0,7,23,30,28,24,29,31,34,47,54,59
3390,0.8608597075745815,0.8637153974311697,0.05053237072755163,0.049092464180685746,18.01,7,23,30,28,24,29,31,34,47,54,59
3391,0.8608816799539557,0.8640147227417257,0.05052838042795265,0.04903852194600121,18.01,7,23,30,28,24,29,31,34,47,54,59
3392,0.8608832588349093,0.8640899674131327,0.05052809012827229,0.04902495290686122,18.02,7,23,30,28,24,29,31,34,47,54,59
3393,0.8608704681561375,0.8637854048043391,0.05053041478288353,0.04907985410328362,18.02,7,23,30,28,24,29,31,34,47,54,59
3394,0.8608538390237613,0.8643566313941105,0.05053343275766491,0.04897683386728255,18.03,7,23,30,28,24,29,31,34,47,54,59
3395,0.8608320267346112,0.8636260297731222,0.050537395015775456,0.04910855588296597,18.03,7,23,30,28,24,29,31,34,47,54,59
3396,0.8608116455044013,0.8644466788609777,0.050541094378675995,0.04896057523039784,18.04,7,23,30,28,24,29,31,34,47,54,59
3397,0.860813267204033,0.8635166746450631,0.050540801848630086,0.04912824190052582,18.05,7,23,30,28,24,29,31,34,47,54,59
3398,0.8607925055550818,0.8644579389226675,0.05054457005886496,0.04895853984608281,18.05,7,23,30,28,24,29,31,34,47,54,59
3399,0.860779841015247,0.8634302847629318,0.05054686862128924,0.049143788894632834,18.06,7,23,30,28,24,29,31,33,34,47,54,59
3400,0.8607790891986162,0.8644197552955848,0.050547006808084036,0.04896543745906615,18.06,7,23,30,28,24,29,31,34,47,54,59
3401,0.860798912889216,0.8633976089920976,0.05054340691881051,0.049149665713483164,18.07,7,24,30,28,29,31,34,47,54,59
3402,0.8608121071744151,0.8644182303057719,0.050541013760328414,0.04896571087078935,18.07,7,24,30,28,29,31,34,47,54,59
3403,0.8608605262648774,0.8636290181063043,0.05053221867802992,0.04910801776038494,18.08,7,24,30,28,29,31,34,47,54,59
3404,0.8609007973312126,0.864342048103011,0.050524905938173485,0.04897946745337849,18.08,7,24,30,28,29,31,34,47,54,59
3405,0.8609284230981106,0.863901572406252,0.050519889625275746,0.04905892185964391,18.09,7,24,30,28,29,31,34,47,54,59
3406,0.8609451751278885,0.8640673813928919,0.05051684549207103,0.04902902520011821,18.09,7,24,30,28,29,31,34,47,54,59
3407,0.8609554291780955,0.8641390756824906,0.05051498573829699,0.04901609479772059,18.1,7,24,30,28,29,31,34,47,54,59
3408,0.8609464288046945,0.8639025611809628,0.05051661734752294,0.04905874388661387,18.1,7,24,30,28,29,31,34,47,54,59
3409,0.8609193438285766,0.8643923315017046,0.05052153720602983,0.0489703871636503,18.11,7,24,30,28,29,31,34,47,54,59
3410,0.8608969626933766,0.8637205714949217,0.050525601776878044,0.04909152986064209,18.11,7,24,30,28,29,31,34,47,54,59
3411,0.860880939705758,0.8644490508851588,0.05052851175345061,0.04896014485829208,18.12,7,24,30,28,29,31,34,47,54,59
3412,0.8608550704984168,0.86345928199691,0.05053321159922106,0.049138569993562774,18.12,7,24,30,28,29,31,34,47,54,59
3413,0.8608250812111937,0.8644858106003762,0.050538655040895226,0.04895350808898691,18.13,7,24,30,28,29,31,34,47,54,59
3414,0.8608155408922693,0.8633970989838382,0.05054038723621568,0.04914976045692277,18.13,7,24,30,28,29,31,34,47,54,59
3415,0.8608198647952364,0.8645664769256257,0.05053960407015265,0.04893893542839729,18.14,7,24,30,28,29,31,34,47,54,59
3416,0.8608490324881437,0.8635036509934573,0.0505343058633181,0.049130587769472066,18.15,7,24,30,28,29,31,34,47,54,59
3417,0.8608824587336602,0.8644449972554366,0.05052823758228662,0.04896087957965863,18.15,7,24,30,28,29,31,34,47,54,59
3418,0.8609201364550906,0.863657217344757,0.050521394341015075,0.049102939678959914,18.16,7,24,30,28,29,31,34,47,54,59
3419,0.8609524106888421,0.8643248455799586,0.050515531918439646,0.048982571480447774,18.16,7,24,30,28,29,31,34,47,54,59
3420,0.8609737579061465,0.8639372338306653,0.05051165552484167,0.049052493064236695,18.17,7,24,30,28,29,31,34,47,54,59
3421,0.8609946247335877,0.8642404738496396,0.05050786411492232,0.04899779880363718,18.17,7,24,30,28,29,31,34,47,54,59
3422,0.8610009910821038,0.8641339966006444,0.05050670704439504,0.049017011555658734,18.18,7,24,30,28,29,31,34,47,54,59
3423,0.8609979764481358,0.8640675327020403,0.050507253314062625,0.049028999081530786,18.18,7,24,30,28,29,31,34,47,54,59
3424,0.8610011919064151,0.864181986653803,0.05050667016521724,0.04900835392207602,18.19,7,24,30,28,29,31,34,47,54,59
3425,0.8610020621336295,0.8640091311328743,0.0505065111234545,0.04903953086716874,18.19,7,24,30,28,29,31,34,47,54,59
3426,0.8610026123691391,0.8642785217798898,0.050506412010218625,0.04899093426208765,18.2,7,24,30,28,29,31,34,47,54,59
3427,0.8610069675675109,0.8639953377525268,0.05050561909732955,0.04904201628558823,18.2,7,24,30,28,29,31,34,47,54,59
3428,0.86100457682981,0.8643211448977663,0.05050605243498591,0.04898324169630554,18.21,7,24,30,28,29,31,34,47,54,59
3429,0.8609980095276896,0.8639268866078571,0.05050725100913973,0.04905435605399644,18.21,7,24,30,28,29,31,34,47,54,59
3430,0.8610003913977521,0.8643173479077116,0.050506817681766875,0.048983926162610304,18.22,7,24,30,28,29,31,34,47,54,59
3431,0.8610050653834544,0.8639409069560107,0.05050596484575943,0.04905182854121511,18.22,7,24,30,28,29,31,34,47,54,59
3432,0.8610061395054236,0.8643530816836578,0.0505057712269303,0.048977473261761245,18.23,7,24,30,28,29,31,34,47,54,59
3433,0.8610061476654154,0.8639394381550359,0.0505057712269303,0.049052096724803707,18.23,7,24,30,28,29,31,34,47,54,59
3434,0.8610023657151815,0.864344357490893,0.050506458109422295,0.04897904675463414,18.24,7,24,30,28,29,31,34,47,54,59
3435,0.8610010830064274,0.8638624671515722,0.05050668860480951,0.0490659690726913,18.25,7,24,30,28,29,31,34,47,54,59
3436,0.861009125420165,0.8643607957709016,0.05050522724624767,0.048976080369394166,18.25,7,24,30,28,29,31,34,47,54,59
3437,0.8610125020719145,0.8638736179940051,0.05050461410845455,0.0490639570423797,18.26,7,24,30,28,29,31,34,47,54,59
3438,0.8610159110219339,0.8644412240009098,0.0505039940480034,0.04896155960320217,18.26,7,24,30,28,29,31,34,47,54,59
3439,0.8609989357426021,0.8638184323089187,0.05050708044455367,0.049073900129132125,18.27,7,24,30,28,29,31,34,47,54,59
3440,0.8609807575120193,0.8644838433170698,0.05051038330229708,0.04895386242151288,18.27,7,24,30,28,29,31,34,47,54,59
3441,0.8609561170771899,0.8635986676098703,0.050514858986786725,0.04911348168260834,18.28,7,24,30,28,29,31,34,47,54,59
3442,0.8608990758380185,0.8645901950416635,0.05052521699308348,0.048934648665796866,18.28,7,24,30,28,29,31,34,47,54,59
3443,0.8608397069055804,0.8633078682029015,0.05053600134993978,0.04916580972835626,18.29,7,24,30,28,29,31,34,47,54,59
3444,0.8607649096573362,0.8646718313582379,0.05054957931660218,0.04891989666847551,18.29,7,24,30,28,29,31,34,47,54,59
3445,0.8607723045878495,0.8631362209332136,0.050548238956969097,0.04919666682322699,18.3,7,24,30,28,29,31,34,47,54,59
3446,0.8608079097779047,0.8645946476718334,0.050541773871067404,0.04893384455862241,18.3,7,24,30,28,29,31,34,47,54,59
3447,0.860887031552287,0.863348320846371,0.0505274058438551,0.04915853290810236,18.31,7,24,30,28,29,31,34,47,54,59
3448,0.8609646878029122,0.8644656144988921,0.050513303374165514,0.0489571535487433,18.31,7,24,30,28,29,31,34,47,54,59
3449,0.8610234695024233,0.8638687066063642,0.05050262251178437,0.04906484443384293,18.32,7,24,30,28,29,31,34,47,54,59
3450,0.8610590172169637,0.864259156380611,0.05049616080726957,0.04899442961959051,18.33,7,24,30,28,29,31,34,47,54,59
3451,0.861075084056343,0.8642662045427711,0.05049324435515513,0.048993156017182744,18.33,7,24,30,28,29,31,34,47,54,59
3452,0.8610574343070341,0.8639177332458396,0.05049645359592465,0.049056007766635885,18.34,7,24,30,28,29,31,34,47,54,59
3453,0.861026466088423,0.8645047995417403,0.05050207849718551,0.048950081156837744,18.34,7,24,30,28,29,31,34,47,54,59
3454,0.8609800830516762,0.8636224934545811,0.050510503150715515,0.04910919119190308,18.35,7,24,30,28,29,31,34,47,54,59
3455,0.8609015579305407,0.8647102356193537,0.05052476769093213,0.04891295455262116,18.35,7,24,30,28,29,31,34,47,54,59
3456,0.8608312872193306,0.8632317796653118,0.05053752862139044,0.049179491401748016,18.36,7,24,30,28,29,31,34,47,54,59
3457,0.8607514826112569,0.8647343355314663,0.05055201582436096,0.04890859886552564,18.36,7,24,30,28,29,31,34,47,54,59
3458,0.860736991026097,0.8629436414253289,0.05055465025260071,0.04923126926223791,18.37,7,24,30,28,29,31,34,47,54,59
3459,0.8606995774508315,0.8647208956423315,0.05056143833891864,0.048911029053538294,18.37,7,24,30,28,29,31,34,47,54,59
3460,0.860756626872536,0.8629919589731828,0.05055108545151533,0.04922259018691278,18.38,7,24,30,28,29,31,34,47,54,59
3461,0.8608088812753253,0.864684524656666,0.05054159651291746,0.048917602571199655,18.38,7,24,30,28,29,31,34,47,54,59
3462,0.860926778357554,0.8633994932175812,0.050520186885076694,0.04914932937279759,18.39,7,24,30,28,29,31,34,47,54,59
3463,0.861027173136766,0.8644792943084616,0.05050194940811535,0.04895468284604111,18.39,7,24,30,28,29,31,34,47,54,59
3464,0.8610847133687402,0.863938029477636,0.05049149670866883,0.04905234829391684,18.4,7,24,30,28,29,31,34,47,54,59
3465,0.8611040185246718,0.8641244390405893,0.05048798509359658,0.04901873339922433,18.4,7,24,30,28,29,31,34,47,54,59
3466,0.8610984554202936,0.8643909273676231,0.05048899502498689,0.048970641529764304,18.41,7,24,30,28,29,31,34,47,54,59
3467,0.8610746801046267,0.8638497809149328,0.050493315827536606,0.04906825386084304,18.42,7,24,30,28,29,31,34,47,54,59
3468,0.8610472911073117,0.8646288195837974,0.05049829328421909,0.04892766819435088,18.42,7,24,30,28,29,31,34,47,54,59
3469,0.8610247795532233,0.863658307685798,0.050502387387549676,0.04910274526951417,18.43,7,24,30,28,29,31,34,47,54,59
3470,0.8610119177312312,0.8646542767941517,0.050504720140334546,0.04892306872327524,18.43,7,24,30,28,29,31,34,47,54,59
3471,0.8610133313160271,0.8635653638945693,0.05050446658546858,0.04911947825981409,18.44,7,24,30,28,29,31,34,47,54,59
3472,0.8609997917085184,0.8646626367159465,0.050506923709020796,0.048921557680061574,18.44,7,24,30,28,29,31,34,47,54,59
3473,0.8610018152817248,0.8635461738240866,0.05050655722256771,0.04912293129246414,18.45,7,24,30,28,29,31,34,47,54,59
3474,0.8610059498690292,0.8646518082942786,0.050505805801775654,0.048923513698759157,18.45,7,24,30,28,29,31,34,47,54,59
3475,0.8610176992557814,0.863560598234367,0.050503671336949864,0.04912033620822797,18.46,7,24,30,28,29,31,34,47,54,59
3476,0.8610452170273223,0.8645783050309799,0.05049867135722054,0.048936796851818926,18.46,7,24,30,28,29,31,34,47,54,59
3477,0.8610825474013899,0.8637577683445133,0.050491886360684655,0.04908483258931046,18.47,7,24,30,28,29,31,34,47,54,59
3478,0.8611225992196505,0.8644674419499513,0.05048460697993278,0.04895682539714359,18.47,7,24,30,28,29,31,34,47,54,59
3479,0.861151553187608,0.8641105775353204,0.05047934451228007,0.04902123649565199,18.48,7,24,30,28,29,31,34,47,54,59
3480,0.8611619980495655,0.8642221601957291,0.050477446476319826,0.049001105986066024,18.48,7,24,30,28,29,31,34,47,54,59
3481,0.8611668531772159,0.8643926118768288,0.050476563161859715,0.04897033724117375,18.49,7,24,30,28,29,31,34,47,54,59
3482,0.861151651928304,0.864004212300628,0.050479326062699274,0.049040416326761316,18.5,7,24,30,28,29,31,34,47,54,59
3483,0.8611275803649467,0.8646040092135223,0.050483703036781735,0.048932155414721165,18.5,7,24,30,28,29,31,34,47,54,59
3484,0.8611120959986407,0.8639149108652209,0.0504865185819132,0.049056517982716895,18.51,7,24,30,28,29,31,34,47,54,59
3485,0.8611139139240505,0.864668080115891,0.05048618653561765,0.04892057488202446,18.51,7,24,30,28,29,31,34,47,54,59
3486,0.8611130595995816,0.8638127448778586,0.05048634102965183,0.04907492967272984,18.52,7,24,30,28,29,31,34,47,54,59
3487,0.8610990868484925,0.8646484428883645,0.050488879737036835,0.04892412285649535,18.52,7,24,30,28,29,31,34,47,54,59
3488,0.8610977450811316,0.863729263597415,0.05048912645292884,0.049089967087625405,18.53,7,24,30,28,29,31,34,47,54,59
3489,0.8610944305238138,0.8646886766957635,0.05048972825018801,0.04891685054079468,18.53,7,24,30,28,29,31,34,47,54,59
3490,0.8611134470985836,0.8637693672535469,0.050486271853277066,0.049082740690521064,18.54,7,24,30,28,29,31,34,47,54,59
3491,0.8611382733283377,0.8646144607557024,0.05048175673689181,0.04893026398016591,18.54,7,24,30,28,29,31,34,47,54,59
3492,0.8611731835407621,0.8639063785832191,0.050475414599314324,0.04905805334514477,18.55,7,24,30,28,29,31,34,47,54,59
3493,0.8612050727487661,0.8644208007494343,0.05046961603514066,0.048965249636215166,18.55,7,24,30,28,29,31,34,47,54,59
3494,0.861218613269739,0.8641859324687571,0.050467152481659845,0.049007638916068214,18.56,7,24,30,28,29,31,34,47,54,59
3495,0.8612267152775264,0.8642301218200248,0.05046568075094652,0.048999668624576075,18.56,7,24,30,28,29,31,34,47,54,59
3496,0.8612243667907803,0.8644686452384347,0.05046610751113593,0.04895660662818847,18.57,7,24,30,28,29,31,34,47,54,59
3497,0.8612089791127403,0.8640314471472977,0.05046890558449115,0.049035506928459524,18.58,7,24,30,28,29,31,34,47,54,59
3498,0.8611877101594779,0.8646239650088162,0.05047277142237234,0.04892854616115221,18.58,7,24,30,28,31,29,34,47,54,59
3499,0.8611623451533705,0.8638599644307013,0.05047738190032948,0.0490664174974488,18.59,7,24,30,28,31,29,34,47,54,59
3500,0.861133778914482,0.8647555878149348,0.050482575391130935,0.04890475458991074,18.59,7,24,30,28,31,29,34,47,54,59
3501,0.861120729758792,0.8637195542440863,0.050484950566324044,0.04909171245758162,18.6,7,24,30,28,31,29,34,47,54,59
3502,0.861117846144696,0.8647902816203396,0.050485471706320104,0.0488984793211683,18.6,7,24,30,28,31,29,34,47,54,59
3503,0.8611360254568998,0.8637264488407164,0.05048216721870498,0.04909047457931006,18.61,7,24,30,28,31,29,34,47,54,59
3504,0.8611626238546678,0.8647068841090042,0.05047733346828251,0.04891356146183709,18.61,7,24,30,28,31,29,34,47,54,59
3505,0.8611980936639764,0.8638873081769765,0.0504708846721408,0.04906149171822769,18.62,7,24,30,28,31,29,34,47,54,59
3506,0.8612290621651167,0.8645423940611892,0.050465253987148205,0.048943286037127526,18.62,7,24,30,28,31,29,34,47,54,59
3507,0.8612598226228211,0.8641813329750955,0.05045965958740227,0.049008470317415564,18.63,7,24,30,28,31,29,34,47,54,59
3508,0.8612777967840675,0.8642986910006667,0.05045639032525474,0.0489872936926109,18.63,7,24,30,28,31,29,34,47,54,59
3509,0.8612688711118359,0.8644729189933685,0.050458016907704926,0.04895583379524855,18.64,7,24,30,28,31,29,34,47,54,59
3510,0.8612537198889951,0.8640384038356193,0.05046076928878626,0.04903425101212936,18.64,7,24,30,28,31,29,34,47,54,59
3511,0.8612480962603399,0.8646857981228158,0.050461793606865556,0.048917374107489135,18.65,7,24,30,28,31,29,34,47,54,59
3512,0.8612306353871422,0.8639511964247832,0.05046496793804158,0.04904997494906672,18.65,7,24,30,28,31,29,34,47,54,59
3513,0.8612117050724555,0.8648205907943463,0.050468409647103966,0.04889300089595316,18.66,7,24,30,28,31,29,34,47,54,59
3514,0.8612103999892082,0.8638785573774255,0.050468647236320816,0.04906306963486645,18.66,7,24,30,28,31,29,34,47,54,59
3515,0.8612036008978958,0.8647877605747176,0.050469883604870654,0.048898938804814045,18.67,7,24,30,28,31,29,34,47,54,59
3516,0.8612047384985975,0.8637871277713111,0.05046967600778969,0.04907954100391163,18.68,7,24,30,28,31,29,34,47,54,59
3517,0.861210385421355,0.8647720728048369,0.05046864954300676,0.048901776556319346,18.68,7,24,30,28,31,29,34,47,54,59
3518,0.861229924190249,0.8638376379556737,0.05046509712170987,0.04907044127380135,18.69,7,24,30,28,31,29,34,47,54,59
3519,0.8612320918068203,0.8647882344041962,0.050464702649114505,0.048898853098347586,18.69,7,24,30,28,31,29,34,47,54,59
3520,0.8612465745852468,0.863892304460252,0.05046206813903382,0.0490605900287913,18.7,7,24,30,28,31,29,34,47,54,59
3521,0.8612779771840482,0.8646226619869835,0.05045635802379566,0.04892878171054053,18.7,7,24,30,28,31,29,34,47,54,59
3522,0.8613261905596988,0.8640969454710044,0.050447589720219184,0.049023694345477715,18.71,7,24,30,28,31,29,34,47,54,59
3523,0.8613551456126144,0.8644249642021352,0.050442323390687965,0.04896449358251536,18.71,7,24,30,28,31,29,34,47,54,59
3524,0.8613559555920787,0.8645009309532413,0.05044217568552681,0.04895077559966694,18.72,7,24,30,28,31,29,34,47,54,59
3525,0.8613405861053074,0.8642111940454649,0.05044497277856001,0.049003084961906626,18.72,7,24,30,28,31,29,34,47,54,59
3526,0.8613265022172767,0.8647516097457615,0.05044753202896523,0.048905473480519324,18.73,7,24,30,28,31,29,34,47,54,59
3527,0.8613054468692632,0.8640114020379042,0.05045136258498811,0.049039122553337824,18.73,7,24,30,28,31,29,34,47,54,59
3528,0.8612780462930723,0.8648576189253063,0.05045634418030687,0.04888630500295273,18.74,7,24,30,28,31,29,34,47,54,59
3529,0.8612594940663286,0.8639007307002134,0.05045971957188478,0.0490590713564902,18.74,7,24,30,28,31,29,34,47,54,59
3530,0.8612568860528718,0.8648814086795985,0.05046019483103335,0.04888200409863821,18.75,7,24,30,28,31,29,34,47,54,59
3531,0.8612695480024949,0.8638555941727689,0.05045789232026521,0.049067205196624386,18.76,7,24,30,28,31,29,34,47,54,59
3532,0.8612770943444286,0.8648454613086123,0.05045651953088426,0.04888850293807138,18.76,7,24,30,28,31,29,34,47,54,59
3533,0.8612902100054673,0.8638686004286523,0.050454133787876755,0.04906485866993881,18.77,7,24,30,28,31,29,34,47,54,59
3534,0.8613046957941293,0.8648125922907182,0.05045149872590421,0.04889444853603544,18.77,7,24,30,28,31,29,34,47,54,59
3535,0.861329650102964,0.863955795224755,0.050446959728152566,0.04904914662468081,18.78,7,24,30,28,31,29,34,47,54,59
3536,0.8613512837248095,0.8647326126676341,0.05044302498429706,0.04890891067896744,18.78,7,24,30,28,31,34,47,54,59
3537,0.8613806842176113,0.8641424803755855,0.05043767739463298,0.049015482032854364,18.79,7,24,30,28,31,34,47,54,59
3538,0.861410565173774,0.8645880941073489,0.050432239212319555,0.048935029303638515,18.79,7,24,30,28,31,34,47,54,59
3539,0.8614251954158005,0.8643957861564522,0.050429577613108054,0.04896976194039057,18.8,7,24,30,28,31,34,47,54,59
3540,0.8614288431124396,0.8644309775214029,0.05042891507698496,0.04896341178726545,18.8,7,24,30,28,31,34,47,54,59
3541,0.8614305919280019,0.864630851289137,0.05042859650250973,0.048927304154715245,18.81,7,24,30,28,31,34,47,54,59
3542,0.8614348344328812,0.8643126270104458,0.05042782314305578,0.04898477935548071,18.81,7,24,30,28,31,34,47,54,59
3543,0.8614286263622422,0.8648039593896368,0.050428954321527455,0.04889600803454829,18.82,7,24,30,28,31,34,47,54,59
3544,0.8614251649225917,0.8642584364604633,0.05042958453852679,0.04899456030453186,18.83,7,24,30,28,31,34,47,54,59
